epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,18748.6,1.1946,1.08854,1.63404,0.81782,0.79091,0.86822,0.43839,1.58048,1.06612,1.67554,0.0012212,0.0012212,0.0012212
120,18910.4,1.21645,1.09195,1.65178,0.86444,0.75366,0.8612,0.45142,1.57558,0.93492,1.65,0.0012146,0.0012146,0.0012146
121,19071.3,1.26273,1.10328,1.67229,0.85044,0.73636,0.8445,0.44878,1.60318,0.92255,1.63277,0.001208,0.001208,0.001208
122,19232.4,1.23808,1.08654,1.66087,0.88721,0.67273,0.81783,0.46731,1.53246,0.99302,1.6257,0.0012014,0.0012014,0.0012014
123,19394.2,1.22534,1.11932,1.6495,0.82522,0.71818,0.81316,0.46622,1.52389,1.03183,1.63417,0.0011948,0.0011948,0.0011948
124,19553.8,1.22011,1.10799,1.64782,0.86561,0.72727,0.83363,0.37055,1.77768,1.03593,1.76178,0.0011882,0.0011882,0.0011882
125,19717.9,1.22357,1.09161,1.65225,0.80658,0.7582,0.79561,0.45658,1.51587,1.04003,1.65848,0.0011816,0.0011816,0.0011816
126,19880.6,1.22768,1.09413,1.65548,0.8843,0.72727,0.85894,0.42677,1.67259,0.89734,1.70498,0.001175,0.001175,0.001175
127,20040.5,1.22532,1.09453,1.64412,0.8412,0.82727,0.86414,0.37887,1.86714,0.87764,1.83967,0.0011684,0.0011684,0.0011684
128,20201.3,1.21599,1.12322,1.64569,0.87531,0.76584,0.88649,0.48085,1.51201,0.8536,1.60517,0.0011618,0.0011618,0.0011618
129,20361.9,1.17218,1.0812,1.61609,0.88118,0.75455,0.88079,0.44479,1.60317,0.84508,1.68327,0.0011552,0.0011552,0.0011552
130,20521,1.20551,1.06826,1.62463,0.88948,0.73168,0.87246,0.37366,1.86689,0.91365,1.87872,0.0011486,0.0011486,0.0011486
131,20680,1.20871,1.08097,1.64264,0.80744,0.76241,0.74611,0.28087,2.13732,1.15935,2.04194,0.001142,0.001142,0.001142
132,20844.3,1.16733,1.06438,1.6018,0.89891,0.80909,0.87534,0.43828,1.67176,0.89473,1.7146,0.0011354,0.0011354,0.0011354
133,21005.9,1.22287,1.07381,1.63217,0.90197,0.79091,0.875,0.42692,1.65885,0.92558,1.71175,0.0011288,0.0011288,0.0011288
134,21165.8,1.20147,1.08724,1.61582,0.8467,0.73636,0.8509,0.40209,1.78776,1.00256,1.83117,0.0011222,0.0011222,0.0011222
135,21325.8,1.20901,1.07918,1.61656,0.8134,0.83218,0.87273,0.45639,1.57865,0.92136,1.62567,0.0011156,0.0011156,0.0011156
136,21485.8,1.21832,1.07644,1.63825,0.74304,0.81493,0.85207,0.38541,1.75195,0.98458,1.74726,0.001109,0.001109,0.001109
137,21645.3,1.19218,1.05659,1.61839,0.79751,0.71612,0.80687,0.37957,1.84637,1.11424,1.88903,0.0011024,0.0011024,0.0011024
138,21804.9,1.19333,1.06637,1.62382,0.94115,0.76364,0.87304,0.45705,1.56656,0.87076,1.63831,0.0010958,0.0010958,0.0010958
139,21966.4,1.17681,1.03796,1.61133,0.88137,0.8105,0.87382,0.41918,1.74872,0.85593,1.82239,0.0010892,0.0010892,0.0010892
140,22127.3,1.19606,1.05474,1.62331,0.89082,0.80909,0.89085,0.44478,1.64261,0.88505,1.7454,0.0010826,0.0010826,0.0010826
141,22286.7,1.21425,1.0511,1.62972,0.8734,0.81818,0.86776,0.45262,1.60979,0.86314,1.67732,0.001076,0.001076,0.001076
142,22445.3,1.21153,1.06134,1.63665,0.83825,0.62727,0.6763,0.23631,2.34477,1.22893,2.29927,0.0010694,0.0010694,0.0010694
143,22604.2,1.19764,1.0454,1.62419,0.80554,0.67273,0.77224,0.40019,1.71368,1.15829,1.8118,0.0010628,0.0010628,0.0010628
144,22762.8,1.18557,1.04442,1.61664,0.90831,0.8105,0.88773,0.40604,1.74746,0.84818,1.7517,0.0010562,0.0010562,0.0010562
145,22920.3,1.19887,1.02315,1.6178,0.86676,0.87273,0.91744,0.46198,1.53234,0.82937,1.58076,0.0010496,0.0010496,0.0010496
146,23079.2,1.15622,1.01607,1.58139,0.95005,0.86457,0.93441,0.48592,1.54659,0.79477,1.6284,0.001043,0.001043,0.001043
