epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,76683.6,0.46811,0.27741,0.01283,0.87412,0.8176,0.87786,0.66691,0.84622,0.8807,0.02255,0.000569375,0.000569375,0.000569375
167,77137.5,0.45503,0.27859,0.01231,0.87745,0.81588,0.86927,0.66492,0.84146,1.00213,0.02257,0.00056525,0.00056525,0.00056525
168,77593.4,0.45289,0.27545,0.012,0.82583,0.81782,0.84747,0.64971,0.85647,0.92825,0.02272,0.000561125,0.000561125,0.000561125
169,78046.2,0.44437,0.27354,0.01208,0.81753,0.8168,0.85784,0.65707,0.85857,0.88818,0.02305,0.000557,0.000557,0.000557
170,78502.5,0.45459,0.26474,0.01226,0.85713,0.80238,0.86799,0.65755,0.8635,0.86516,0.02318,0.000552875,0.000552875,0.000552875
171,78956.9,0.44747,0.27141,0.01209,0.83424,0.82899,0.87363,0.66177,0.88996,0.96618,0.02396,0.00054875,0.00054875,0.00054875
172,79412,0.45635,0.26809,0.01247,0.86732,0.80216,0.87431,0.66342,0.87524,1.04059,0.0236,0.000544625,0.000544625,0.000544625
173,79868.7,0.44595,0.27965,0.0121,0.82873,0.83343,0.87573,0.66451,0.86977,0.96064,0.02348,0.0005405,0.0005405,0.0005405
174,80325.7,0.43491,0.26499,0.01172,0.83842,0.85256,0.88628,0.67184,0.88049,0.93462,0.02378,0.000536375,0.000536375,0.000536375
175,80782.5,0.44511,0.26415,0.01195,0.84767,0.84172,0.88559,0.6784,0.89117,0.93919,0.02403,0.00053225,0.00053225,0.00053225
176,81237.2,0.43072,0.25184,0.01159,0.83783,0.86447,0.89273,0.67188,0.89699,0.8785,0.02414,0.000528125,0.000528125,0.000528125
177,81692,0.44308,0.26245,0.01186,0.85596,0.8231,0.87306,0.65858,0.89639,1.05341,0.0242,0.000524,0.000524,0.000524
178,82146,0.44167,0.25985,0.01185,0.8345,0.80064,0.84996,0.64198,0.90731,1.08255,0.02454,0.000519875,0.000519875,0.000519875
179,82609,0.43543,0.24931,0.01176,0.84478,0.81634,0.86865,0.66361,0.87426,1.00933,0.02345,0.00051575,0.00051575,0.00051575
180,83062.9,0.4308,0.26064,0.01155,0.85155,0.82963,0.86631,0.6668,0.91237,1.04909,0.02432,0.000511625,0.000511625,0.000511625
181,83522.5,0.43082,0.25666,0.01195,0.80515,0.86083,0.88812,0.67013,0.87629,1.07505,0.02344,0.0005075,0.0005075,0.0005075
182,83986.6,0.41999,0.24753,0.01131,0.80058,0.85549,0.88044,0.66383,0.89719,0.89774,0.02426,0.000503375,0.000503375,0.000503375
183,84443.4,0.42761,0.25263,0.01151,0.85674,0.8274,0.87885,0.67247,0.89459,0.93133,0.0242,0.00049925,0.00049925,0.00049925
